,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,met,decision,decision_o,match,id_col
123,1.0,male,22.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,5.0,Law,20.0,20.0,20.0,20.0,10.0,10.0,4.0,7.0,8.0,8.0,6.0,7.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,0.05,3.0,-1.0,10.0,0.0,b'1',b'0',0,120
124,1.0,male,22.0,21.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,5.0,Law,20.0,5.0,25.0,25.0,10.0,15.0,4.0,6.0,8.0,8.0,6.0,5.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,-0.17,3.0,-1.0,10.0,1.0,b'1',b'0',0,120
125,1.0,male,22.0,23.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3.0,5.0,Law,10.0,25.0,20.0,25.0,5.0,15.0,4.0,7.0,9.0,4.0,3.0,2.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,-0.51,3.0,-1.0,10.0,1.0,b'1',b'0',0,120
126,1.0,male,22.0,22.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3.0,5.0,Law,15.0,15.0,25.0,20.0,15.0,10.0,3.0,6.0,8.0,7.0,8.0,8.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,0.52,3.0,-1.0,10.0,0.0,b'1',b'0',0,120
127,1.0,male,22.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,5.0,Law,9.09,18.18,27.27,18.18,18.18,9.09,5.0,8.0,8.0,6.0,7.0,7.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,0.42,3.0,-1.0,10.0,0.0,b'1',b'1',1,120
128,1.0,male,22.0,26.0,Asian/Pacific Islander/Asian-American,Other,0,3.0,5.0,Law,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,10.0,6.0,6.0,6.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,0.68,3.0,-1.0,10.0,0.0,b'1',b'1',1,120
129,1.0,male,22.0,26.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,5.0,Law,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,10.0,6.0,5.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,-0.15,3.0,-1.0,10.0,0.0,b'1',b'1',1,120
130,1.0,male,23.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Law,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,8.0,7.0,6.0,8.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,0.61,8.0,-1.0,7.0,0.0,b'1',b'1',1,130
131,1.0,male,23.0,24.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Law,45.0,5.0,25.0,20.0,0.0,5.0,7.0,9.0,7.0,6.0,5.0,7.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,-0.21,8.0,-1.0,9.0,0.0,b'1',b'1',1,130
132,1.0,male,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Law,35.0,10.0,35.0,10.0,10.0,0.0,9.0,7.0,9.0,7.0,9.0,7.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,8.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,-0.04,8.0,-1.0,7.0,0.0,b'1',b'0',0,130
133,1.0,male,23.0,23.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Law,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,7.0,10.0,7.0,10.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,9.0,9.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,-0.18,8.0,-1.0,8.0,1.0,b'1',b'1',1,130
134,1.0,male,23.0,21.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Law,20.0,5.0,25.0,25.0,10.0,15.0,8.0,5.0,5.0,7.0,7.0,9.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,6.0,8.0,6.0,8.0,10.0,10.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,0.08,8.0,-1.0,7.0,1.0,b'1',b'1',1,130
135,1.0,male,23.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Law,10.0,25.0,20.0,25.0,5.0,15.0,8.0,6.0,7.0,8.0,2.0,8.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,6.0,8.0,8.0,7.0,9.0,8.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,0.12,8.0,-1.0,7.0,0.0,b'1',b'1',1,130
136,1.0,male,23.0,22.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Law,15.0,15.0,25.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,7.0,6.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,-0.46,8.0,-1.0,8.0,1.0,b'1',b'1',1,130
137,1.0,male,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Law,9.09,18.18,27.27,18.18,18.18,9.09,8.0,6.0,5.0,6.0,6.0,5.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,-0.4,8.0,-1.0,8.0,0.0,b'1',b'1',1,130
138,1.0,male,23.0,26.0,European/Caucasian-American,Other,0,1.0,1.0,Law,20.0,10.0,20.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,8.0,8.0,7.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,-0.26,8.0,-1.0,7.0,0.0,b'1',b'1',1,130
139,1.0,male,23.0,26.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Law,15.0,15.0,15.0,40.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,0.17,8.0,-1.0,7.0,1.0,b'1',b'0',0,130
140,1.0,male,24.0,21.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3.0,1.0,Law,15.0,20.0,20.0,15.0,15.0,15.0,5.0,6.0,7.0,7.0,6.0,6.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,8.0,7.0,9.0,6.0,9.0,7.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,0.21,5.0,-1.0,8.0,0.0,b'1',b'1',1,140
141,1.0,male,24.0,24.0,Latino/Hispanic American,European/Caucasian-American,0,3.0,1.0,Law,45.0,5.0,25.0,20.0,0.0,5.0,6.0,8.0,7.0,9.0,7.0,8.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,10.0,10.0,10.0,10.0,7.0,8.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,0.32,5.0,-1.0,10.0,1.0,b'1',b'0',0,140
142,1.0,male,24.0,25.0,Latino/Hispanic American,European/Caucasian-American,0,3.0,1.0,Law,35.0,10.0,35.0,10.0,10.0,0.0,9.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,6.0,10.0,8.0,6.0,7.0,5.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,-0.14,5.0,-1.0,6.0,0.0,b'1',b'0',0,140
143,1.0,male,24.0,23.0,Latino/Hispanic American,European/Caucasian-American,0,3.0,1.0,Law,20.0,20.0,20.0,20.0,10.0,10.0,6.0,9.0,8.0,9.0,8.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,0.21,5.0,-1.0,9.0,0.0,b'1',b'0',0,140
144,1.0,male,24.0,21.0,Latino/Hispanic American,European/Caucasian-American,0,3.0,1.0,Law,20.0,5.0,25.0,25.0,10.0,15.0,6.0,7.0,7.0,5.0,4.0,8.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,5.0,9.0,9.0,7.0,9.0,5.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,-0.16,5.0,-1.0,5.0,0.0,b'0',b'0',0,140
145,1.0,male,24.0,23.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3.0,1.0,Law,10.0,25.0,20.0,25.0,5.0,15.0,5.0,4.0,8.0,8.0,4.0,2.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,9.0,7.0,9.0,7.0,9.0,6.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,0.35,5.0,-1.0,9.0,1.0,b'1',b'0',0,140
146,1.0,male,24.0,22.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3.0,1.0,Law,15.0,15.0,25.0,20.0,15.0,10.0,4.0,7.0,7.0,4.0,8.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,8.0,7.0,9.0,6.0,9.0,5.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,-0.27,5.0,-1.0,8.0,0.0,b'1',b'0',0,140
147,1.0,male,24.0,25.0,Latino/Hispanic American,European/Caucasian-American,0,3.0,1.0,Law,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,7.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,-0.23,5.0,-1.0,9.0,0.0,b'1',b'1',1,140
148,1.0,male,24.0,26.0,Latino/Hispanic American,Other,0,3.0,1.0,Law,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,8.0,8.0,5.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,7.0,9.0,8.0,9.0,7.0,7.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,-0.01,5.0,-1.0,7.0,0.0,b'1',b'1',1,140
149,1.0,male,24.0,26.0,Latino/Hispanic American,European/Caucasian-American,0,3.0,1.0,Law,15.0,15.0,15.0,40.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,6.0,9.0,9.0,7.0,8.0,5.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,0.24,5.0,-1.0,6.0,0.0,b'1',b'0',0,140
150,1.0,male,25.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9.0,2.0,Business,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,4.0,6.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.25,7.0,3.0,7.0,0.0,b'1',b'0',0,150
151,1.0,male,25.0,24.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Business,45.0,5.0,25.0,20.0,0.0,5.0,8.0,7.0,8.0,3.0,6.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,5.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.73,7.0,3.0,7.0,0.0,b'1',b'0',0,150
152,1.0,male,25.0,25.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Business,35.0,10.0,35.0,10.0,10.0,0.0,8.0,10.0,10.0,7.0,9.0,9.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,-0.3,7.0,3.0,6.0,0.0,b'1',b'0',0,150
153,1.0,male,25.0,23.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,8.0,4.0,8.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.37,7.0,3.0,6.0,0.0,b'1',b'0',0,150
154,1.0,male,25.0,21.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Business,20.0,5.0,25.0,25.0,10.0,15.0,5.0,6.0,7.0,5.0,7.0,8.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,5.0,8.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.06,7.0,3.0,6.0,0.0,b'0',b'1',0,150
155,1.0,male,25.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9.0,2.0,Business,10.0,25.0,20.0,25.0,5.0,15.0,3.0,7.0,6.0,1.0,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.19,7.0,3.0,6.0,0.0,b'1',b'0',0,150
156,1.0,male,25.0,22.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9.0,2.0,Business,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,7.0,4.0,5.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.59,7.0,3.0,7.0,0.0,b'1',b'0',0,150
157,1.0,male,25.0,25.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Business,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.28,7.0,3.0,7.0,0.0,b'1',b'1',1,150
158,1.0,male,25.0,26.0,European/Caucasian-American,Other,0,9.0,2.0,Business,20.0,10.0,20.0,30.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,5.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.42,7.0,3.0,6.0,0.0,b'1',b'1',1,150
159,1.0,male,25.0,26.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Business,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,6.0,4.0,6.0,5.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.15,7.0,3.0,6.0,0.0,b'0',b'0',0,150
160,1.0,male,30.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,political science,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,7.0,4.0,6.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,3.0,6.0,7.0,5.0,8.0,7.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.34,4.0,1.0,2.0,0.0,b'0',b'1',0,160
161,1.0,male,30.0,24.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,political science,45.0,5.0,25.0,20.0,0.0,5.0,7.0,5.0,9.0,6.0,7.0,9.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.6,4.0,1.0,4.0,0.0,b'0',b'1',0,160
162,1.0,male,30.0,25.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,political science,35.0,10.0,35.0,10.0,10.0,0.0,8.0,9.0,10.0,7.0,7.0,9.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,6.0,3.0,5.0,4.0,5.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,-0.26,4.0,1.0,2.0,0.0,b'0',b'0',0,160
163,1.0,male,30.0,23.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,political science,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,7.0,10.0,5.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,7.0,6.0,3.0,5.0,6.0,5.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.35,4.0,1.0,6.0,0.0,b'1',b'0',0,160
164,1.0,male,30.0,21.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,political science,20.0,5.0,25.0,25.0,10.0,15.0,6.0,6.0,8.0,5.0,5.0,6.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,-0.05,4.0,1.0,3.0,0.0,b'0',b'1',0,160
165,1.0,male,30.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,political science,10.0,25.0,20.0,25.0,5.0,15.0,8.0,8.0,8.0,8.0,3.0,4.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,5.0,6.0,8.0,4.0,5.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.47,4.0,1.0,3.0,0.0,b'0',b'1',0,160
166,1.0,male,30.0,22.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,political science,15.0,15.0,25.0,20.0,15.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,7.0,6.0,5.0,4.0,4.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.31,4.0,1.0,5.0,0.0,b'0',b'1',0,160
167,1.0,male,30.0,25.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,political science,9.09,18.18,27.27,18.18,18.18,9.09,6.0,7.0,8.0,5.0,7.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,6.0,4.0,7.0,5.0,6.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.05,4.0,1.0,4.0,0.0,b'0',b'1',0,160
168,1.0,male,30.0,26.0,European/Caucasian-American,Other,0,1.0,1.0,political science,20.0,10.0,20.0,30.0,10.0,10.0,6.0,8.0,9.0,6.0,6.0,6.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,8.0,6.0,7.0,8.0,6.0,5.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.21,4.0,1.0,8.0,0.0,b'1',b'1',1,160
169,1.0,male,30.0,26.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,political science,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,8.0,6.0,9.0,5.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,7.0,7.0,4.0,3.0,4.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.41,4.0,1.0,3.0,0.0,b'0',b'1',0,160
170,1.0,male,27.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8.0,8.0,Business,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,6.0,5.0,6.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,6.0,7.0,5.0,6.0,8.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.5,5.0,2.0,7.0,0.0,b'0',b'0',0,170
171,1.0,male,27.0,24.0,European/Caucasian-American,European/Caucasian-American,1,8.0,8.0,Business,45.0,5.0,25.0,20.0,0.0,5.0,5.0,8.0,7.0,5.0,9.0,5.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.07,5.0,2.0,7.0,0.0,b'1',b'0',0,170
172,1.0,male,27.0,25.0,European/Caucasian-American,European/Caucasian-American,1,8.0,8.0,Business,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,9.0,8.0,9.0,7.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.29,5.0,2.0,5.0,0.0,b'0',b'0',0,170
